artifactType,artifactId,unitId,slot,skillId,status,originalSha256,stringFieldCount,unicodeCharacterCount
question,u14-s011-v005,u14,s011,series-sum-word,PENDING_MANUAL,9d83d10f75917bcf703d84189045ff84e385606328f690d8259e1947ea14de23,41,780
question,u14-s011-v006,u14,s011,series-sum-word,PENDING_MANUAL,920b9db1b4ff1fad751f3a22f526755b237ce2d2baa4449cb2b5b7470068c31e,41,645
question,u14-s011-v007,u14,s011,series-sum-word,PENDING_MANUAL,642caa908fc0bfc0689824b78e6e4a4e42622c79997015669ecd0dd881617e99,39,634
question,u14-s011-v008,u14,s011,series-sum-word,PENDING_MANUAL,4ceb0606c96c4e2770f0a3a0c7a335d3187ceec66c645e32bd5db549b97cd447,41,689
question,u14-s011-v009,u14,s011,series-sum-word,PENDING_MANUAL,9ed51ace92de996f161b16a871b2a12ba665c5216e0999cd6ab9723df2066bac,39,643
question,u14-s011-v010,u14,s011,series-sum-word,PENDING_MANUAL,e55579dddd060f3d0dbc972308b7839e64dd2f6199906ebc310b9fc8da0734d5,41,713
question,u14-s011-v011,u14,s011,series-sum-word,PENDING_MANUAL,ed8bb499a362d741dddb55dbe915990857e96653b7355100862483983318331d,42,698
question,u14-s011-v012,u14,s011,series-sum-word,PENDING_MANUAL,34405caed2ef8f6ae51ed53206d96856a990b5e882e136ee1e75c2a078eab130,42,723
question,u14-s011-cr001,u14,s011,series-sum-word,PENDING_MANUAL,416b5aee2015108593c284ff6ba738e0f02d8a8d1b83dbce50569713bcca7c97,41,1089
question,u14-s011-cr002,u14,s011,series-sum-word,PENDING_MANUAL,84fda19e23e97bbd1822ce2795797352e98ecbadfd0787efbf18659652611682,39,896
lecture,u14-s012-lecture-r1,u14,s012,sequence-literacy,PENDING_MANUAL,7b0c83435a76f484c1b107b8a645684170b061eede616b06da09b78300c58741,143,1884
question,u14-s012-v001,u14,s012,sequence-literacy,PENDING_MANUAL,839f713de40eb0a5da1cd2743fdeed8c2dd75343f5fa36d93698f2fd07df9c73,40,646
question,u14-s012-v002,u14,s012,sequence-literacy,PENDING_MANUAL,bc555f59ffdd76ba80bfe9110e55252a72b2259be06206f8db6dd5c44f732008,39,609
question,u14-s012-v003,u14,s012,sequence-literacy,PENDING_MANUAL,b7a85469a29c93df29f7a16313eccc13d412ed2a97abe4c52e32e1bdd367ccef,42,727
question,u14-s012-v004,u14,s012,sequence-literacy,PENDING_MANUAL,cb4424afc86e4e8b8fce0af98bd9bca9fd8c304063533941ebf983b400f244f8,39,739
question,u14-s012-v005,u14,s012,sequence-literacy,PENDING_MANUAL,ef9006b5ca4e6d2787a6911829de6b29216a27f3c75f42fc611f7a533e1946d6,40,622
question,u14-s012-v006,u14,s012,sequence-literacy,PENDING_MANUAL,f27c8e517a244d69b72906961aa028e45a056bce2a4e91e80daec929fd477900,40,652
question,u14-s012-v007,u14,s012,sequence-literacy,PENDING_MANUAL,c98824fac48c644e9bbc4de5fe0f4f27bf93b08103c4ee453a57a35ada935ff3,40,616
question,u14-s012-v008,u14,s012,sequence-literacy,PENDING_MANUAL,066918f8dc6cca06092d8950c684f1576513efc3d6a63c46e1f9151a0cabfcc0,39,731
question,u14-s012-v009,u14,s012,sequence-literacy,PENDING_MANUAL,1d88a768defad1f4fa6ed3b96fd52ead2d6a7193fb31a1aaa82436f2273c9c71,41,718
question,u14-s012-v010,u14,s012,sequence-literacy,PENDING_MANUAL,572b1c1e8bcc8f044eb33ada033dc9d9ed585edceadcd6208ddde03123e0fb34,42,736
question,u14-s012-v011,u14,s012,sequence-literacy,PENDING_MANUAL,692aa9def851ec632ca6e6bb4e3477166b640a0b1197a7c96c646fc130901c72,40,704
question,u14-s012-v012,u14,s012,sequence-literacy,PENDING_MANUAL,15edd3d2f4490cee79e54118c49731793df81ecb0294d68710b27ef5a364225f,42,738
question,u14-s012-cr001,u14,s012,sequence-literacy,PENDING_MANUAL,31a65b7a644a447cf1c8d6de32fbc796beba070da837f8678d35f30333861992,37,870
question,u14-s012-cr002,u14,s012,sequence-literacy,PENDING_MANUAL,0855e8ca41b0ae8133f4981dfef230e2dc2219084ff95a51a979aa6b248c1a4b,39,887
lecture,u15-s001-lecture,u15,s001,function-definition,PENDING_MANUAL,8b83861d391cddb5b6c08b3025774a6f9bacd7cea465af392fb29160d776eb2e,85,1922
question,u15-s001-mc01,u15,s001,function-definition,PENDING_MANUAL,aa274ea805ad6799454e1a4d399efc070b2d44a5bca6950a74bcd483a5638dc9,39,1131
question,u15-s001-mc02,u15,s001,function-definition,PENDING_MANUAL,fcf73176fa5d9981c0558f6e56b9fa6ad8fe31b4f230dcfda6b0174384e79ee2,39,1113
question,u15-s001-mc03,u15,s001,function-definition,PENDING_MANUAL,d1bda77d879caf5685b9e391e8826deb258751758ad38f176e7bf6c2c0424f22,42,1116
question,u15-s001-mc04,u15,s001,function-definition,PENDING_MANUAL,9fd29673dcd1ca274845e02dbdea788495f5801aa0f7381752f4f56fd6879ce6,39,1146
question,u15-s001-mc05,u15,s001,function-definition,PENDING_MANUAL,5e70f9af871d6c7f575add028487e56f06b345f9dcb0e1dfc4d31f023bd16dfe,39,1153
question,u15-s001-mc06,u15,s001,function-definition,PENDING_MANUAL,e07912a12553d7d7f84daaccd7f58547c85517c402390dbecc7d8d648d31dab5,39,998
question,u15-s001-mc07,u15,s001,function-definition,PENDING_MANUAL,155dc519b880cabbeb86152ca6d1d0f17433d8e8dd01e0e5a63680ab3407192c,44,1194
question,u15-s001-mc08,u15,s001,function-definition,PENDING_MANUAL,c85cb72c971851823855bf64a78722d1133e768e4b9feba08234c2bac9a6acc5,42,1234
question,u15-s001-mc09,u15,s001,function-definition,PENDING_MANUAL,6e586249217488ec8a99cd841225a72cad7e17d843f92e1fcaa1576f9fe949f2,39,1151
question,u15-s001-mc10,u15,s001,function-definition,PENDING_MANUAL,16c11b5c17e6617fcae71d5be4e563d2df6b4e235a6f09a925b231b8987ebce9,39,1204
question,u15-s001-mc11,u15,s001,function-definition,PENDING_MANUAL,b0d11561948ced58e6b457ecef90cedf3fb640fc9c0a463bf661b60f552407b8,39,1078
question,u15-s001-mc12,u15,s001,function-definition,PENDING_MANUAL,b806ade22ccbb5f291843a75212ec37b1bd6ff528057c6f90fff40872090d472,39,1190
question,u15-s001-cr01,u15,s001,function-definition,PENDING_MANUAL,b66fff804b894da0ec130f6afbe6316f197d20abd6511be5251ac1e0ece0d7fd,33,1121
question,u15-s001-cr02,u15,s001,function-definition,PENDING_MANUAL,4353fcb493b60387bdc4fe0fe29ba4fbc5257a2480f1edd9efa235208b9726f0,33,1121
lecture,u15-s002-lecture,u15,s002,function-value,PENDING_MANUAL,050e9d2c4b5c65d55bb67c9c7829279fa3fce747df1f9dac8810f02a4e1757a2,86,1786
question,u15-s002-mc01,u15,s002,function-value,PENDING_MANUAL,efc9749760724319de9bc8e1da5a60d4edfc62618539f592b04b96c9c2e19382,39,927
question,u15-s002-mc02,u15,s002,function-value,PENDING_MANUAL,2e49de82be31bf5834975295aa3d22233e0355618ba3b1d02c8021555ab9d612,42,1181
question,u15-s002-mc03,u15,s002,function-value,PENDING_MANUAL,82ce0b8b745f994cb78f04e629c250c3f0e0e98bf724a702660da7670c260b1b,39,943
question,u15-s002-mc04,u15,s002,function-value,PENDING_MANUAL,ca4a276f4cbdee79227dcb34d8c72e09b52ebeafcea10ff027d34a368c1b109a,38,1160
question,u15-s002-mc05,u15,s002,function-value,PENDING_MANUAL,4ababb532518fb2f169e99e6282b2435b5ef8983d0d14588c3a953da4759756b,39,962
question,u15-s002-mc06,u15,s002,function-value,PENDING_MANUAL,731af36e959e7dc0673f2e9d7b0de8bb9345001aac357ebc5df03ae259c5fd33,42,1010
question,u15-s002-mc07,u15,s002,function-value,PENDING_MANUAL,ef3b0d5cc0202d15e9bad3a237ac3f81b3b00f0c7302ab033952335a28de87ad,42,1049
question,u15-s002-mc08,u15,s002,function-value,PENDING_MANUAL,ac049627a2e093a17c26908b1ddde987966629e0a5ade2e89c74d1c22be537ee,39,1025
question,u15-s002-mc09,u15,s002,function-value,PENDING_MANUAL,dd340ebd7697416e4ba72d63631bd05ec3d52f668b71c776c3e03417a0492c8f,42,1107
question,u15-s002-mc10,u15,s002,function-value,PENDING_MANUAL,fdb78c1153616e75b1ab53b2c3d890098d89448e5d5d2fb909dce3887a8dcbbc,39,1097
question,u15-s002-mc11,u15,s002,function-value,PENDING_MANUAL,cfa0fcf98d07dc839c528cb029c6f437bc1ad4d2be87a354885923323cd7467f,39,1006
question,u15-s002-mc12,u15,s002,function-value,PENDING_MANUAL,757acecc893c7b1329c906b2e6b88572453c410aa86d4d15ea6c2c14b8b37610,39,1074
question,u15-s002-cr01,u15,s002,function-value,PENDING_MANUAL,4d6389104376d1ed5baa4b51b066fac676743117ecda93e45efc3bdf7ebb0a97,33,1256
question,u15-s002-cr02,u15,s002,function-value,PENDING_MANUAL,4b8c9a20725d8090ff6bdc3c2dc7af45e4e8e40afadf7058b92ec58c22b3919f,33,1171
lecture,u15-s003-lecture,u15,s003,function-input-output,PENDING_MANUAL,651bd4a1d986c9c1143a476f8005aa35e58ff3828d91b4e330672529d1e9e040,86,1765
question,u15-s003-mc01,u15,s003,function-input-output,PENDING_MANUAL,4f4c4bc5c7e3a3eef6c42da7ba578c7041c8f64ea7268a48ab6a7741a6d15d16,39,962
question,u15-s003-mc02,u15,s003,function-input-output,PENDING_MANUAL,0d907ea09dac11e41a1b3807ea920d9fde0b1001ed7a19f84f1958801de53281,39,1067
question,u15-s003-mc03,u15,s003,function-input-output,PENDING_MANUAL,c7534cf354ab78869d35a9ea790fb1e9f83b36d56973a1797bb812f9c1a343c0,39,976
question,u15-s003-mc04,u15,s003,function-input-output,PENDING_MANUAL,9b8cd52977ddcc2ef345642903c8bb8d647a5054733b34e16c1b352f2400c720,39,1097
question,u15-s003-mc05,u15,s003,function-input-output,PENDING_MANUAL,cb9f895113c95598d399cd96a68b90ee6929ce41fe3341d32c735a19c7f7e8a0,39,1101
question,u15-s003-mc06,u15,s003,function-input-output,PENDING_MANUAL,29f4819de3bcae085ef2de8f8b3c4eb425b707dbb02888631dd0b7990d1f9e4c,39,1143
question,u15-s003-mc07,u15,s003,function-input-output,PENDING_MANUAL,27952a2da5fd50c316fdcef9b2847659466abceaf78bd3d717a0a77651018fb1,42,1191
question,u15-s003-mc08,u15,s003,function-input-output,PENDING_MANUAL,b71b6eba5b18cb2acf638a1b1e8eff6ba130d48ef94d9b620d90c091d77363d4,39,1148
question,u15-s003-mc09,u15,s003,function-input-output,PENDING_MANUAL,9e9a9eb92ebf15a24011f52798436be7b04ed24419b51bae0f1c69b953849e84,39,1150
question,u15-s003-mc10,u15,s003,function-input-output,PENDING_MANUAL,2e125d673b668f0d5c7d8fa5ca94314adf535a7d324855786f0b5fe0146ad3ee,39,1191
question,u15-s003-mc11,u15,s003,function-input-output,PENDING_MANUAL,451d3d4715d202d465cfb0ed64705908cce4acb33271706322a34d90bf5538bf,39,1212
question,u15-s003-mc12,u15,s003,function-input-output,PENDING_MANUAL,7e173a7b7b3c646d34083e85adb005a6ae966f8a53d57c56a63ba4db0128b756,39,1166
question,u15-s003-cr01,u15,s003,function-input-output,PENDING_MANUAL,443aeb55dc7d8f47ef017f3d007a6457d6ca0a9fcbef9b02b74e8b66b63e131a,33,1250
question,u15-s003-cr02,u15,s003,function-input-output,PENDING_MANUAL,37fe7b9f4f9e8fe6acc5aef50647256a76d21d2a8f1464fbb15758ac07d4606c,33,1222
lecture,u15-s004-lecture,u15,s004,function-notation,PENDING_MANUAL,454b2e0398d8c4d7852c9e9538ebd1983d427a52ac3ac5e7433cab1b947fbd0f,86,1830
question,u15-s004-mc01,u15,s004,function-notation,PENDING_MANUAL,e421896e8dad10e76f404e639e7a5bbbe1d28fe2e2efd51eb92b427b4a3298fe,39,1059
question,u15-s004-mc02,u15,s004,function-notation,PENDING_MANUAL,371a5f1dddcdddac1b4d6119c46099a27044a385c46629469629177787ad0fea,36,1186
question,u15-s004-mc03,u15,s004,function-notation,PENDING_MANUAL,8b94cf1ceaff6e1e00495664eb9760725402fe6039f2ab07f9446e043a15afef,39,951
question,u15-s004-mc04,u15,s004,function-notation,PENDING_MANUAL,143635ded0e6e59fff3a1fa8cc33f438370ffb2026a27940d28d20a6f024a295,39,1036
question,u15-s004-mc05,u15,s004,function-notation,PENDING_MANUAL,013316f744c4fa68cdbd8aca70361a6a3e3ec165a7b979f14c61e810f2ff09c7,42,986
question,u15-s004-mc06,u15,s004,function-notation,PENDING_MANUAL,54812ec3776f1275007340cc219591f4db8fea00293cba3c49bd2b71d0fd31e7,39,960
question,u15-s004-mc07,u15,s004,function-notation,PENDING_MANUAL,d57330a1cdf4b7714ab19fec179e7035a56ef703b92d93f8e66764a0aa0088a7,39,984
question,u15-s004-mc08,u15,s004,function-notation,PENDING_MANUAL,8f623a3a1bbbeaeb2f0a0e6a83d0ac62989c6e47274ab5af425d123ca7915082,39,939
question,u15-s004-mc09,u15,s004,function-notation,PENDING_MANUAL,d117a62ecbd366a198d1a1c875978561ef84e0dacae27b9be9daa320c21ceb66,42,1070
question,u15-s004-mc10,u15,s004,function-notation,PENDING_MANUAL,ee8f303ed9cda3eb80c6e4088bee4fcf00f632cf8ccf6ef19a71b2fdca6268ca,39,1135
question,u15-s004-mc11,u15,s004,function-notation,PENDING_MANUAL,4802b5dd8aa155090ce5f89491483212a31b31e5bfecbb6fd9ad76fc5adf1863,39,1061
question,u15-s004-mc12,u15,s004,function-notation,PENDING_MANUAL,8b5bdd4fb68a220290466731d42f00160771709e5e5f6b6a22e3f9085c188982,39,1143
question,u15-s004-cr01,u15,s004,function-notation,PENDING_MANUAL,e8b26104f9a046424e0201277c76cf587d06af68cfd762a381f1d396b0e85745,33,1206
question,u15-s004-cr02,u15,s004,function-notation,PENDING_MANUAL,41f81e7a68172e90e8c7b0c8a1f5f30b33354a61c6e15230e387c21c1aad3f10,33,1224
lecture,u15-s005-lecture,u15,s005,function-domain-range-basic,PENDING_MANUAL,382c7e6b04b53f295e2a3e58eec79aa85a3e8c65efa1922eef0bed8277babd4d,86,1746
question,u15-s005-mc01,u15,s005,function-domain-range-basic,PENDING_MANUAL,1f2230fa01d451efac1923aba8f2aaee8b13993f6b3e49d928b441370fc80078,39,986
question,u15-s005-mc02,u15,s005,function-domain-range-basic,PENDING_MANUAL,496fc9f3b1852636b6336051a09a8ade988a36010d66da0be4f7dd8be757aeb0,39,968
question,u15-s005-mc03,u15,s005,function-domain-range-basic,PENDING_MANUAL,6f657d50da4bf66e44c1903f67878f79f430f5d5a3e9860997b3c1bcbd7c37b2,39,985
question,u15-s005-mc04,u15,s005,function-domain-range-basic,PENDING_MANUAL,561160f014a31000de8006876cf32c0418e9b3fb3c0b9e6216d1e65999fd2b79,39,1056
question,u15-s005-mc05,u15,s005,function-domain-range-basic,PENDING_MANUAL,00642efab03bc44704a8a25b909742190362bc2e41cdcdccdbf79bc79404f065,39,1049
question,u15-s005-mc06,u15,s005,function-domain-range-basic,PENDING_MANUAL,19ac0a35c61d4a654c8c2bfb912f7063a84dc230d59f66989083be99cf8a5e68,39,1003
question,u15-s005-mc07,u15,s005,function-domain-range-basic,PENDING_MANUAL,269593b9ad6fea64b390a1db489c6981b16b663500d1a5978f2189152f5ebeb5,39,1126
question,u15-s005-mc08,u15,s005,function-domain-range-basic,PENDING_MANUAL,9d76def8928a04e52457c18189157535091ffa3cd53c43085d2654958b76577c,42,1080
question,u15-s005-mc09,u15,s005,function-domain-range-basic,PENDING_MANUAL,fc340e8eec909d8a6b6db74bfc4dbcdb4fbbb70a53f804d24d1c73d295136528,39,1066
question,u15-s005-mc10,u15,s005,function-domain-range-basic,PENDING_MANUAL,636877a7bcd2435f6188cc0b836237c695f28e93b61ef57e282a951937fc5ebe,39,1080
question,u15-s005-mc11,u15,s005,function-domain-range-basic,PENDING_MANUAL,c42a54abcb85ff0487093198b88ea73b7c4abc86bb01f33051a74dfd87446062,39,1315
question,u15-s005-mc12,u15,s005,function-domain-range-basic,PENDING_MANUAL,7f8bb7a03583f7bf975e0b97287856308f56ee06b00b76c619012cb0fa941f8b,39,1268
question,u15-s005-cr01,u15,s005,function-domain-range-basic,PENDING_MANUAL,7931c6f479d1abddaaf003abdc725b08f4ef580ad817b99dd3f9958753447feb,33,1392
question,u15-s005-cr02,u15,s005,function-domain-range-basic,PENDING_MANUAL,8aabf0c2c994a53ee32e3c8b8063913aa0e27d5bfa362d0a03cfff83a5808788,33,1133
lecture,u15-s006-lecture,u15,s006,function-table-graph,PENDING_MANUAL,3e7115e44b8ff8ec66dff9dc477c4acd4e5f0231d419afffcb3a523afa89993f,88,1860
question,u15-s006-mc01,u15,s006,function-table-graph,PENDING_MANUAL,f28e6fd710f73fa8a212d1a66338fe1daefefd52ab1322b2f647eea978e2daeb,41,1037
question,u15-s006-mc02,u15,s006,function-table-graph,PENDING_MANUAL,a1b08893f6de88735c5b886caff8a9ef1b5bc7e494281aa15311f11963a7ae1a,39,1001
question,u15-s006-mc03,u15,s006,function-table-graph,PENDING_MANUAL,9da244bb7c9329127f93a0dfbdd1aef58c1bdbee75cb3e5d40d986a628417d2d,39,1076
question,u15-s006-mc04,u15,s006,function-table-graph,PENDING_MANUAL,7ecd76e382d46d77a1e8d19354deb06b8ff5bc9893f3e969d2236a647c436eb2,39,987
question,u15-s006-mc05,u15,s006,function-table-graph,PENDING_MANUAL,47cd715f6c3c5d99353085d545670a3d013c47718608f005abbd32a5e4f06eeb,39,1129
question,u15-s006-mc06,u15,s006,function-table-graph,PENDING_MANUAL,174e853af376c01a4a8aadf075d487b307b52f51bd78216943df547187e9e73a,39,1007
question,u15-s006-mc07,u15,s006,function-table-graph,PENDING_MANUAL,55b9a2312973502c854e00e0e0780085e03b763047e7be826a41eb1020397d23,39,1141
question,u15-s006-mc08,u15,s006,function-table-graph,PENDING_MANUAL,097a691cb0515d9af85ec9ff1adb27fff66261f70edcdae40eb21d13e93d04bb,39,1010
question,u15-s006-mc09,u15,s006,function-table-graph,PENDING_MANUAL,f06558da671f220a9f1fa4533d96f00dd233c547bc2cb1f853dabc9151c9c10c,39,1190
question,u15-s006-mc10,u15,s006,function-table-graph,PENDING_MANUAL,c8127e8370d771695e24eff822aa90aee306cba1011559f2a9b833b8ee6cdaad,39,1078
question,u15-s006-mc11,u15,s006,function-table-graph,PENDING_MANUAL,3106e9d660dd3f689ea59bdb4c6f2269fd74f390b056a4c75972dcb3bbe61ac4,39,1033
question,u15-s006-mc12,u15,s006,function-table-graph,PENDING_MANUAL,3442929a6ecc9efc6c9d2cf3e959d14dc5a9b8a1d53ef5b90999be88f60e9748,41,1159
question,u15-s006-cr01,u15,s006,function-table-graph,PENDING_MANUAL,9c5557348f684fd71c3a34cc6f34b93d502ddd301fef5d2541f50d64012a1cf0,33,1110
question,u15-s006-cr02,u15,s006,function-table-graph,PENDING_MANUAL,3a7bb233cf4af3068299d004e1331c1c54bbf9d4661ea73999eb847f92ba81bf,33,1150
lecture,u15-s007-lecture,u15,s007,linear-function-graph,PENDING_MANUAL,a9a8b4d42433098fac0d529e3e8f9c4cf19f6f891977cebda358de0641a41d56,89,1872
question,u15-s007-mc01,u15,s007,linear-function-graph,PENDING_MANUAL,a0b80b79558f58af3fd6c5bc4e2ae0bbae0a97a27e92c2441eaa759af8942cbe,39,1043
question,u15-s007-mc02,u15,s007,linear-function-graph,PENDING_MANUAL,1b7239b5a952a49c302365ee93fc6c8cf972c0e219efcde2f52c33b61e1d0a50,39,982
question,u15-s007-mc03,u15,s007,linear-function-graph,PENDING_MANUAL,a3090ad9c1f55c5b5273af15083b6ab2c8e47163921c9c4df42c601f09708c65,39,1062
question,u15-s007-mc04,u15,s007,linear-function-graph,PENDING_MANUAL,e140205e2c60540e785376188ae203bc0a807e152854a076b721c72c8cc038b7,39,1026
question,u15-s007-mc05,u15,s007,linear-function-graph,PENDING_MANUAL,093369cd488252a5c1c016f95a17b18614da590693e0baebc2fb0f4cb02676ee,39,950
question,u15-s007-mc06,u15,s007,linear-function-graph,PENDING_MANUAL,1bb4ff760cbec6afd84fd472573b30126f453669432bf72cb30752851fd470eb,39,997
question,u15-s007-mc07,u15,s007,linear-function-graph,PENDING_MANUAL,f3bc842ba5dcb1dd403cf232029fa19ac53ac8e766b0390530de159893727a19,39,1040
question,u15-s007-mc08,u15,s007,linear-function-graph,PENDING_MANUAL,2db67f7b584864e6343d65053773e18572feec18a68a3c7c3d7c4f2bce55d583,39,957
question,u15-s007-mc09,u15,s007,linear-function-graph,PENDING_MANUAL,51e710ffcec3624855f27f520f81055acedd47cd8a56de2649ebe98c42dbad52,39,1034
question,u15-s007-mc10,u15,s007,linear-function-graph,PENDING_MANUAL,f8ebaee4023aaade0f788a656d740491186a107cff2a9d070d17d32a8f46e0c4,39,1057
question,u15-s007-mc11,u15,s007,linear-function-graph,PENDING_MANUAL,ad885282eb36bbddd2e854cbcc21909e39f3a081cdbaf94377cd8f480b704c62,39,1098
question,u15-s007-mc12,u15,s007,linear-function-graph,PENDING_MANUAL,b2e161187dc7c629b94874124f0bd7ba96577d708e0234e6ddb6ffcbded83676,39,1140
question,u15-s007-cr01,u15,s007,linear-function-graph,PENDING_MANUAL,80ba9c15854b3fe51aed5eaab39d90ac607f7da03bae9af982a13a38facdfb6c,33,1165
question,u15-s007-cr02,u15,s007,linear-function-graph,PENDING_MANUAL,b3099fb99b3f96e674799a8dc4f9a9cd0b6501aa8d6a78d9ad2a4c8fab6736f7,33,1147
lecture,u15-s008-lecture,u15,s008,linear-function-slope-intercept,PENDING_MANUAL,2571b7aa1637e9b39a0dd93952f512f28f7254df9a080b4fbef5d5c8c088b543,88,1799
question,u15-s008-mc01,u15,s008,linear-function-slope-intercept,PENDING_MANUAL,9efaaf8be16361aff794c2ac5a03ef9fc71d3c97a3012b20b262d65e2f1789ab,39,948
question,u15-s008-mc02,u15,s008,linear-function-slope-intercept,PENDING_MANUAL,a906652d532a37d42ccb8cdd9924b30d4f5c30a31df41a7ac8beeb6deefa22eb,39,968
question,u15-s008-mc03,u15,s008,linear-function-slope-intercept,PENDING_MANUAL,54c17016f2db6cd71cb19f9fec35556ceaa16c88b06020f37b3f6b07ffc8f5e6,39,969
question,u15-s008-mc04,u15,s008,linear-function-slope-intercept,PENDING_MANUAL,58e4ea6fb85b10a6a1e0c1afb57deb7c1929e6b389edf6b2cf80fcc996d0251e,39,998
question,u15-s008-mc05,u15,s008,linear-function-slope-intercept,PENDING_MANUAL,9aad28ec9c2fea6e0398aa8a543b222b05de1ec0e40da3d307ede2c73e78946f,39,995
question,u15-s008-mc06,u15,s008,linear-function-slope-intercept,PENDING_MANUAL,4186efe506a7c9cf490e091e0cf28ae806d71d3cec67252a109df167e9d9ff8a,39,986
question,u15-s008-mc07,u15,s008,linear-function-slope-intercept,PENDING_MANUAL,df7459f4940ceec135c1be757ef54c40d2e2762203ede095a0c94883b7edeab3,39,900
question,u15-s008-mc08,u15,s008,linear-function-slope-intercept,PENDING_MANUAL,a7e3fa2756502bcb79e7ac4b4c97cb13ed6cb462a3f15242c8601dadec0b36b4,39,1026
question,u15-s008-mc09,u15,s008,linear-function-slope-intercept,PENDING_MANUAL,0c9c81699250f95e192bca859ac87f4511cb4827b97c784066e84f7486c5ce38,39,1009
question,u15-s008-mc10,u15,s008,linear-function-slope-intercept,PENDING_MANUAL,995f79119bc0fc0b1ade1b2fa272271e814bc6e1743c81ea53273a41d11c1fd6,39,1093
question,u15-s008-mc11,u15,s008,linear-function-slope-intercept,PENDING_MANUAL,94000f4a04269575679aac95bda40a2c40636b9ee6694867793fabb7ae2566cf,39,1123
question,u15-s008-mc12,u15,s008,linear-function-slope-intercept,PENDING_MANUAL,1da901e724a96294921ea614608552187f9db1fac4cccce3a5add05e8522797a,39,1096
question,u15-s008-cr01,u15,s008,linear-function-slope-intercept,PENDING_MANUAL,52bfbd11866dcf3b579de1b699abd0e77670f3539d1f80635c970bdc0e40bace,33,1160
question,u15-s008-cr02,u15,s008,linear-function-slope-intercept,PENDING_MANUAL,2ef784f627847eb10e1b16bfc7a06f9a23339d5f239460d6cea5d49b7648189e,33,1057
lecture,u15-s009-lecture,u15,s009,linear-function-rate,PENDING_MANUAL,10a20d706c7f31d939466cb20627e39902a4d9e719b544afeac431123527968a,88,1820
question,u15-s009-mc01,u15,s009,linear-function-rate,PENDING_MANUAL,6d6eea34cb3f1e4ea9e16b844e30efaaff8c70c08e55e38cad0b2ba8dd24468f,39,916
question,u15-s009-mc02,u15,s009,linear-function-rate,PENDING_MANUAL,b6ad457be083a23c02bc9d1ed9fe71700864e4bf62cebff243c47570362c3d23,39,910
question,u15-s009-mc03,u15,s009,linear-function-rate,PENDING_MANUAL,1b34a700d332468076f8c79a64de5f3512dc385b0a2c07e30af5f3dec62e7f47,39,918
question,u15-s009-mc04,u15,s009,linear-function-rate,PENDING_MANUAL,fbd3478f957a656b71abb883c26be9f1b6eea9dc7262ceacfed858057e45b1f4,39,954
question,u15-s009-mc05,u15,s009,linear-function-rate,PENDING_MANUAL,f78616bc311ce3916d941a0ada86c6e8cb79d3c7f114b1fefb08f64fdd44aedd,39,1038
question,u15-s009-mc06,u15,s009,linear-function-rate,PENDING_MANUAL,0f5cfcd43eb6d4a02dbf7c3577044ad95a612b906233c1652d634f535d054767,39,1064
question,u15-s009-mc07,u15,s009,linear-function-rate,PENDING_MANUAL,cb14ef2e1052e51d89de3800d672f862324bd69967f2693af2ba4ec0944bfc1d,39,1002
question,u15-s009-mc08,u15,s009,linear-function-rate,PENDING_MANUAL,3493bc92c9ae48f30b6520b6764fde77ca2ac27e23d86bdca26d88dade67e4a8,39,996
question,u15-s009-mc09,u15,s009,linear-function-rate,PENDING_MANUAL,418126890d072b30348c81cde60718d8683dcf1f007d21c5b3442d82cf81389c,39,1001
question,u15-s009-mc10,u15,s009,linear-function-rate,PENDING_MANUAL,3ccfaa0b67c8c0dd8c377725ab2522a3eb30e3840fab9c0b18a32352d8d4bf23,39,1122
question,u15-s009-mc11,u15,s009,linear-function-rate,PENDING_MANUAL,b98ed6f98701154ba6256793d66319da2b0d390365f526000826b96f38d3c5f1,39,1082
question,u15-s009-mc12,u15,s009,linear-function-rate,PENDING_MANUAL,6db19ae66a8b71f0f4fe472b0f57a6eafa45310be8362ae24d20beadf38bfcfc,39,1287
question,u15-s009-cr01,u15,s009,linear-function-rate,PENDING_MANUAL,c8c3532595b48fac4109a68b2743bb96a7d5e74cf1d7c25cf851313b37a59b7b,33,1178
question,u15-s009-cr02,u15,s009,linear-function-rate,PENDING_MANUAL,b8951dec20c8d84a465ea5a3384f537ef0fb5643288ed074a7310df4af1886f6,33,1139
lecture,u15-s010-lecture,u15,s010,function-graph-read-point,PENDING_MANUAL,e526173b12f9ffb4e05372074430cd1173bf975b51c4fd5027366c5b65a09dec,88,1882
question,u15-s010-mc01,u15,s010,function-graph-read-point,PENDING_MANUAL,9645a52aa551a9c0ee772019ce33629bcb3b3cd9a563da91ddd743c28084a83f,41,989
question,u15-s010-mc02,u15,s010,function-graph-read-point,PENDING_MANUAL,fa4a2f8e825647648578e65aea159aca04d5553de36befb4b7c2bacecab6e404,39,974
question,u15-s010-mc03,u15,s010,function-graph-read-point,PENDING_MANUAL,358f25d0187f448788eddbd8cc02a43f426fc8a5594763b9fd54bd8471e2fd09,39,999
question,u15-s010-mc04,u15,s010,function-graph-read-point,PENDING_MANUAL,ada3f74417e9977573a1b5ad286b705f7e505050c6b4dada6b61dec794d368f2,39,1001
question,u15-s010-mc05,u15,s010,function-graph-read-point,PENDING_MANUAL,98e245db611eb5174792854f3c8534e1dedae134831bdb96bdace3a0970459a2,39,1047
