artifactId,artifactType,fieldPath,utf8Sha256,unicodeCharacterCount,utf8ByteCount
u01-s004-lecture-r1,lecture,commonMistakes[1].why,d8ba1eabf34cf32da353b907b4b3db996c9a1a3f607f0581b0ee99d386c1d69c,10,26
u01-s004-lecture-r1,lecture,commonMistakes[1].correction,81202baad7c189cfa90e989041b141ba7afac17a29cc3bd85ef4811fa3f9ebb1,11,29
u01-s004-lecture-r1,lecture,commonMistakes[2].mistake,4ff2aa41e17114c125e3caf81b189eff154c41dfe2671fe6bc211ffded9033b8,10,30
u01-s004-lecture-r1,lecture,commonMistakes[2].why,dd010fe64e60f75bf7490251f6fa153125f75644103a898f3b6c8eb385d922e1,9,27
u01-s004-lecture-r1,lecture,commonMistakes[2].correction,3e3feb87a2a12551b90ab326d0febbfed1d09295cff1fc85c8922d3f26dd3c54,14,42
u01-s004-lecture-r1,lecture,commonMistakes[3].mistake,71f240e31adbd84c5e33eca8e858af4b3086afb1cbcc78bd0f7823daa973a18a,10,30
u01-s004-lecture-r1,lecture,commonMistakes[3].why,1313fec1b7e0d2e8e75d7310c1bc0badd1b41cce941fdc58636d569f78e72e23,7,21
u01-s004-lecture-r1,lecture,commonMistakes[3].correction,4d5be133c5792df090f2beb319b3a784036e1a4f115535ed8058f5bfdc7c55c8,12,36
u01-s004-lecture-r1,lecture,commonMistakes[4].mistake,e697c648e74a4a9d09d5a5fe4c84ed9553ce1548fff1e409bc4cf2f37783c9a8,13,39
u01-s004-lecture-r1,lecture,commonMistakes[4].why,9dd660cc8b9a7f82babf33df915e132d8404271651ef925767319611ef3e4948,7,21
u01-s004-lecture-r1,lecture,commonMistakes[4].correction,142736611754b2110441f9d5ef0d1eb93518b92d133aaba0d2283615a8ffb973,14,42
u01-s004-lecture-r1,lecture,commonMistakes[5].mistake,23011978c7247f94eb42e66c252adaa7f59c2759a25123255b1a9f078a2e6c29,12,36
u01-s004-lecture-r1,lecture,commonMistakes[5].why,56ebbe453dd352f46b166744284c40270103bb8f5636a1e669ef60efa7a5baf1,8,24
u01-s004-lecture-r1,lecture,commonMistakes[5].correction,e88ef55dbdaaf2a85cb274653003f00ae6a8faf6d064257eac9433dda700e394,14,42
u01-s004-lecture-r1,lecture,selfCheck[0],ea8121f4b0a833ab090c340a2839bfd3e99fb5ef6b602a2b4e34fa3cffcaef2a,12,36
u01-s004-lecture-r1,lecture,selfCheck[1],68947e6287ddd1c59fbea1cf2aa2ac6e593b2793be12c910b8ebd1feffac1829,12,36
u01-s004-lecture-r1,lecture,selfCheck[2],bc9176f03412938baba029a0a7bc004ce79dd01445dcfe1fe4c1df99870e6a5c,11,33
u01-s004-lecture-r1,lecture,selfCheck[3],a1912a5aaa285c6b914baedd44dd2b72befba0f38a45e2d236a49b6415f46831,10,30
u01-s004-lecture-r1,lecture,selfCheck[4],2f80d31045b62d0b040a4ccaf76de1ffbe71bb04f8bd6adeaab42ee4c4d8eec7,8,24
u01-s004-lecture-r1,lecture,summary[0],5bfa3e769ea865b8f46e51ec95d3e2f3d10ff47fc7b6398481253297644ab8ae,9,27
u01-s004-lecture-r1,lecture,summary[1],b3c8ff954202bd83ac4da19a783a59979cfa611edfe0ad05f3ce54b2baa8435d,8,18
u01-s004-lecture-r1,lecture,summary[2],b8388c14214870979c299184dc47b2338d196e59f1f83766ae18fe61d4baf963,14,36
u01-s004-lecture-r1,lecture,summary[3],497e499c76d9f339f5e0d4c10851d86bd1958f0c1ba816fcda24d087046bd027,10,30
u01-s004-lecture-r1,lecture,connections.previous,6f4090d1e4641e2c23c2b57fbc3dc50a094ed77555e865791815392821249019,20,60
u01-s004-lecture-r1,lecture,connections.next[0],5f895021082d95e3130e56e7a8cc737be28f53dfd26c37ad30fb88e58d69f870,17,45
u01-s004-lecture-r1,lecture,connections.next[1],25b8f4ce505c3a3aa73cfd43d8323053c5b006f36a2a1e4f8f1ad5f8dde5ac55,26,72
u01-s004-lecture-r1,lecture,connections.next[2],4cfe554c6def5977bf5b216798822d5cd0d06334175fc9723aefb7a4c9ceaae1,19,57
u01-s004-lecture-r1,lecture,practiceLinks.mcQuestionIds[0],1f40c5afd4ebfcb318e5006df3e65d99d7a83cfa219c7ec486ac36605a4e6450,13,13
u01-s004-lecture-r1,lecture,practiceLinks.mcQuestionIds[1],7f9b6aea5e5f85891ec9a2060cdc0ab2c0baa6641da6e128999e90780ecae8a7,13,13
u01-s004-lecture-r1,lecture,practiceLinks.mcQuestionIds[2],9df92987a5cfde80bd74200dfdf36b26ba70c4334b2a11f40f102e5995a35745,13,13
u01-s004-lecture-r1,lecture,practiceLinks.mcQuestionIds[3],b6c90d4f9d07c21d9d00323529c370874244149c1396d0d540b14abad6ca639d,13,13
u01-s004-lecture-r1,lecture,practiceLinks.mcQuestionIds[4],1a116702abfab5951200e750e7f2ae667a2a00547f6a76212d046fa8bd63a5dd,13,13
u01-s004-lecture-r1,lecture,practiceLinks.mcQuestionIds[5],6b8be9f87b7de0aea21d082609059351607d3ce2fdca8c2fe73617ad575cdb9a,13,13
u01-s004-lecture-r1,lecture,practiceLinks.mcQuestionIds[6],7a0978b0600f6f8bf0f2a3bda07d3b1b660d95cb76aca58a6961b7bf0332dbdb,13,13
u01-s004-lecture-r1,lecture,practiceLinks.mcQuestionIds[7],1099c20baa49c45eff1d3434b0df8321fdc0a6be5b9880429b8a463fcbddff65,13,13
u01-s004-lecture-r1,lecture,practiceLinks.mcQuestionIds[8],2b5c6d074296a57a3bebf57d71ee6041b8980f19796170da404492812ee16e1a,13,13
u01-s004-lecture-r1,lecture,practiceLinks.mcQuestionIds[9],a1974e5e9dff5329ac1c6a9ea583c06c439cd8901414ce3b0bbb75e607f1e0a4,13,13
u01-s004-lecture-r1,lecture,practiceLinks.mcQuestionIds[10],790704fe1118257173444f883b79141de456d0aa8aafbe9b0c352f6344708830,13,13
u01-s004-lecture-r1,lecture,practiceLinks.mcQuestionIds[11],d7bc3b1a6b06cbbca55bd095474c51981fdee55ce840293c601bd264b4888118,13,13
u01-s004-lecture-r1,lecture,practiceLinks.constructedResponseIds[0],d2e44cdb9e8341e1fe6e7b140e6a3c27f0edb884856edb511548ccc731abda3b,14,14
u01-s004-lecture-r1,lecture,practiceLinks.constructedResponseIds[1],46595589494a09643d1d180bfca555ec122aa9d512d6cb7e18aa82611bdc73b7,14,14
u01-s004-lecture-r1,lecture,lectureReview.mathematicalCorrectness,d74ff0ee8da3b9806b18c877dbf29bbde50b5bd8e4dad7a3a725000feb82e8f1,4,4
u01-s004-lecture-r1,lecture,lectureReview.zeroFoundationReadability,d74ff0ee8da3b9806b18c877dbf29bbde50b5bd8e4dad7a3a725000feb82e8f1,4,4
u01-s004-lecture-r1,lecture,lectureReview.scopeCheck,fdf8268f0373301b2fcc6331f1d8999b8aabea69681e8bc972ab9a21216a7606,21,21
u01-s004-lecture-r1,lecture,lectureReview.reviewNote,14bca289153bde453f39f0033267311f68411263dcc3fc345e0aacf8ed685522,41,119
u01-s004-lecture-r1,lecture,lectureReview.reviewVersion,7ccbed064d3016b5353f553d3edb33b6627126acb00be43b039a8cbab00d7d69,25,25
u01-s004-lecture-r1,lecture,lectureReview.reviewedAt,14158d45727526145ef514139eeb669eb54d613dbcffe524f099dbb71c9d8b08,10,10
u01-s004-lecture-r1,lecture,contentSha256,7972c5f8caff823dec7e16c5cbd440db663e070658bcdc21f2ec372fc577bd05,64,64
u01-s004-lecture-r1,lecture,contentAuthority,ed40f75ffe3d6ad4e71f6e7919d063410490de360edb425965eccd605ca9d79e,25,25
u01-s004-v001,question,questionId,1f40c5afd4ebfcb318e5006df3e65d99d7a83cfa219c7ec486ac36605a4e6450,13,13
u01-s004-v001,question,unitId,2055254ee30aaae13b777732834c89d7f799015d3af13b62fe05aeef8c3e0eaa,3,3
u01-s004-v001,question,topicId,e7d9d88eb7596ecb66c83bcfd7a554baef7612744a495523f5f8fae90be63bc7,18,18
u01-s004-v001,question,skillId,dfc588577bba59f53f123dae18fe764e687dbb7072a62c7f31b8309c93e6491e,25,25
u01-s004-v001,question,difficulty,fbb7b5bf4ca348eeeebf8cc3660712859a5a1fbf18e83217a57ce203fb51d5c2,5,5
u01-s004-v001,question,type,6bc0f9c4ecb0acbebf1b9f6c816bdd66f4885f67c917d9e141cf893014fba936,2,2
u01-s004-v001,question,visualMode,9c7d54b0bf7a9369d8594201c7b11955514343809d09fbec33966c1fd9794015,9,9
u01-s004-v001,question,sourceScope,a4b669ddb8ef1883391c07a7b633f12eeaeecee7ec37c09eea4931aff6644346,19,19
u01-s004-v001,question,text,37621d6c17bb62762742eb94070217c25ecd3234009c72b87cc47ff589217122,10,30
u01-s004-v001,question,choices[0],2063896a51357724ff8a99181ec8105cfe7c5e00d3b9c62e5c4fc6740f44db51,4,4
u01-s004-v001,question,choices[1],8bc5a1ae36511ad4a72a9ae6c479e61a4de06885b45913b952323d32a2aa782d,4,4
u01-s004-v001,question,choices[2],6399710312058b8c5f1f8e5bf6c0cf7394c020b8be5e4c8f86e89677947717af,3,3
u01-s004-v001,question,choices[3],e8d9086c74abd3dee1147cc46366dbeadc4fcb259adf377497a8f9f04704dc75,4,4
u01-s004-v001,question,explanation,908a608e1b0c9c185ad1b13819021ea8836d976dd37d7680003d5a2460b8d7f0,22,48
u01-s004-v001,question,steps[0],dbcf86660fdf8696d044c719ce5eee5823cfbe6ef3d875519b9611f1ad324b44,10,22
u01-s004-v001,question,steps[1],ae69a300ee65ad97534c6947be7398bb8f1c5c9fb3fc0daff1812e3232bbd07f,6,14
u01-s004-v001,question,steps[2],feb05670ab16c56feccd7cccdf7e6321046af42b287bb63be616cf56041d89c6,7,21
u01-s004-v001,question,optionAnalysis[0].choice,2063896a51357724ff8a99181ec8105cfe7c5e00d3b9c62e5c4fc6740f44db51,4,4
u01-s004-v001,question,optionAnalysis[0].reason,3d7654e52d9a101322184d38a9ed3eb44d3a019aa86adf363f18d2569abd1944,17,33
u01-s004-v001,question,optionAnalysis[1].choice,8bc5a1ae36511ad4a72a9ae6c479e61a4de06885b45913b952323d32a2aa782d,4,4
u01-s004-v001,question,optionAnalysis[1].reason,cd94891d1f28d617d1342385042a2bbfbc288b5c47c4e800997c9ab7a839134c,8,24
u01-s004-v001,question,optionAnalysis[2].choice,6399710312058b8c5f1f8e5bf6c0cf7394c020b8be5e4c8f86e89677947717af,3,3
u01-s004-v001,question,optionAnalysis[2].reason,d984887805057b617cac1af3f6ddee4950aac84fa01f62365cec5b4402c55ae0,8,20
u01-s004-v001,question,optionAnalysis[3].choice,e8d9086c74abd3dee1147cc46366dbeadc4fcb259adf377497a8f9f04704dc75,4,4
u01-s004-v001,question,optionAnalysis[3].reason,0dd18f5b95c3918ab06dd438a964efe61b3a702d8d0e77193a8ae1005d14a1b1,6,12
u01-s004-v001,question,commonMistake,627d6a526189a830cdbae55a98605f7e21b7de6d8870b744edaa11418f304b85,15,41
u01-s004-v001,question,concept,b3c8ff954202bd83ac4da19a783a59979cfa611edfe0ad05f3ce54b2baa8435d,8,18
u01-s004-v001,question,tags[0],fd41540cbdbecb9b5fa7116d27c68e378548ab62ab7c7ca4494730a81ea87667,3,9
u01-s004-v001,question,tags[1],301c5c6ef6c8ca5551b1288ce45a13b2398dd0d7b730acc6e873c86fc05365d6,6,18
u01-s004-v001,question,tags[2],fbb7b5bf4ca348eeeebf8cc3660712859a5a1fbf18e83217a57ce203fb51d5c2,5,5
u01-s004-v001,question,estimatedTimeSec,39fa9ec190eee7b6f4dff1100d6343e10918d044c75eac8f9e9a2596173f80c9,2,2
u01-s004-v001,question,prerequisiteSkillIds[0],d4a70ec3bcf253225298fa992ee3b412dd1d434e795e1d5789a615cfe5b0b7b3,28,28
u01-s004-v001,question,authoringIntent,14489a5b4e66e995871c1301c72381c14280fafcb445e1fe0de47d7db2e1ddf9,9,27
u01-s004-v001,question,reviewStatus,ec809598e2f7fcc69fad54c9cd045bba62b4a0dc7c0ff90d4efdc3788c9ad8fb,22,22
u01-s004-v001,question,contentSha256,ba2cfbdfea945172038421f9d5440c42f4c641887f48f89f2b5f5d5bcdc7e0ea,64,64
u01-s004-v001,question,contentAuthority,ed40f75ffe3d6ad4e71f6e7919d063410490de360edb425965eccd605ca9d79e,25,25
u01-s004-v002,question,questionId,7f9b6aea5e5f85891ec9a2060cdc0ab2c0baa6641da6e128999e90780ecae8a7,13,13
u01-s004-v002,question,unitId,2055254ee30aaae13b777732834c89d7f799015d3af13b62fe05aeef8c3e0eaa,3,3
u01-s004-v002,question,topicId,e7d9d88eb7596ecb66c83bcfd7a554baef7612744a495523f5f8fae90be63bc7,18,18
u01-s004-v002,question,skillId,dfc588577bba59f53f123dae18fe764e687dbb7072a62c7f31b8309c93e6491e,25,25
u01-s004-v002,question,difficulty,fbb7b5bf4ca348eeeebf8cc3660712859a5a1fbf18e83217a57ce203fb51d5c2,5,5
u01-s004-v002,question,type,6bc0f9c4ecb0acbebf1b9f6c816bdd66f4885f67c917d9e141cf893014fba936,2,2
u01-s004-v002,question,visualMode,9c7d54b0bf7a9369d8594201c7b11955514343809d09fbec33966c1fd9794015,9,9
u01-s004-v002,question,sourceScope,a4b669ddb8ef1883391c07a7b633f12eeaeecee7ec37c09eea4931aff6644346,19,19
u01-s004-v002,question,text,abb79c91050cd1d19e6e628e7d0c7942343b43f150940a181e3ba26ed6e7d0cc,24,52
u01-s004-v002,question,choices[0],e91592205d3881e3ea35d66973bb4898d7282126ab5afcb355c95d2fc17f3822,2,2
u01-s004-v002,question,choices[1],615bdd17c2556f82f384392ea8557f8cc88b03501c759e23093ab0b2a9b5cd48,2,2
u01-s004-v002,question,choices[2],2e42a91d2375f9a3afce88f766b097488c5ab1f5926798f59892394b77abdd5c,3,3
u01-s004-v002,question,choices[3],37aa1ccf80e481832b2db282d4d4f895ee1e31219b7d0f6aee8dc8968828341b,2,2
u01-s004-v002,question,explanation,a2a13a7c268d2732a81d8068f3c576979268392b0bd0e378ed6f559c29c90190,29,69
u01-s004-v002,question,steps[0],b080e99156d0e229700db283ce7810d14eb543d0da33c2f293575bebde29ebc4,6,18
u01-s004-v002,question,steps[1],b0e2769dfaba4b8ef3511dc1d24836a7872fda2bf9e0e9ffac51d9f7621c7fdd,8,22
u01-s004-v002,question,steps[2],c50dd2c6af06167e47e7af762ebcf3342d401f38d14d013585446d5ecb866533,11,27
u01-s004-v002,question,optionAnalysis[0].choice,e91592205d3881e3ea35d66973bb4898d7282126ab5afcb355c95d2fc17f3822,2,2
u01-s004-v002,question,optionAnalysis[0].reason,669b2e4ffc1ae7f3d2fcf23ce723e90fd02a9f6bec06d02d0d3ba2a554f8986e,5,11
u01-s004-v002,question,optionAnalysis[1].choice,615bdd17c2556f82f384392ea8557f8cc88b03501c759e23093ab0b2a9b5cd48,2,2
u01-s004-v002,question,optionAnalysis[1].reason,0de9f2f3140e369da1979cad35d12184dcea03f7a3b2ad8eb71dfa49ce11348d,22,38
u01-s004-v002,question,optionAnalysis[2].choice,2e42a91d2375f9a3afce88f766b097488c5ab1f5926798f59892394b77abdd5c,3,3
u01-s004-v002,question,optionAnalysis[2].reason,65f178f39baed1baf55d29cc0189eb20f1021a5942e9bf032e4e92a7c7fb5994,7,21
u01-s004-v002,question,optionAnalysis[3].choice,37aa1ccf80e481832b2db282d4d4f895ee1e31219b7d0f6aee8dc8968828341b,2,2
u01-s004-v002,question,optionAnalysis[3].reason,669b2e4ffc1ae7f3d2fcf23ce723e90fd02a9f6bec06d02d0d3ba2a554f8986e,5,11
u01-s004-v002,question,commonMistake,6389baf03b47bbdc056d6a2b4037dd58b86e77cf087835eb74edd7d275c40545,12,26
u01-s004-v002,question,concept,7e15071f8c3eb6718fde12650e7dfebb8df3a13ad54c563d323f7adafd6e0544,13,39
u01-s004-v002,question,tags[0],fd41540cbdbecb9b5fa7116d27c68e378548ab62ab7c7ca4494730a81ea87667,3,9
u01-s004-v002,question,tags[1],301c5c6ef6c8ca5551b1288ce45a13b2398dd0d7b730acc6e873c86fc05365d6,6,18
u01-s004-v002,question,tags[2],fbb7b5bf4ca348eeeebf8cc3660712859a5a1fbf18e83217a57ce203fb51d5c2,5,5
u01-s004-v002,question,estimatedTimeSec,39fa9ec190eee7b6f4dff1100d6343e10918d044c75eac8f9e9a2596173f80c9,2,2
u01-s004-v002,question,prerequisiteSkillIds[0],d4a70ec3bcf253225298fa992ee3b412dd1d434e795e1d5789a615cfe5b0b7b3,28,28
u01-s004-v002,question,authoringIntent,381ec17d72f8e3b5f9c6fa7af96cac4af92b2e3527d7cd596b7ce8d1419804c8,12,36
u01-s004-v002,question,reviewStatus,ec809598e2f7fcc69fad54c9cd045bba62b4a0dc7c0ff90d4efdc3788c9ad8fb,22,22
u01-s004-v002,question,contentSha256,4a461d9e3aaeb1106a0d56004f3350c0b26323885e5b9ac74d7d270b80d3beec,64,64
u01-s004-v002,question,contentAuthority,ed40f75ffe3d6ad4e71f6e7919d063410490de360edb425965eccd605ca9d79e,25,25
u01-s004-v003,question,questionId,9df92987a5cfde80bd74200dfdf36b26ba70c4334b2a11f40f102e5995a35745,13,13
u01-s004-v003,question,unitId,2055254ee30aaae13b777732834c89d7f799015d3af13b62fe05aeef8c3e0eaa,3,3
u01-s004-v003,question,topicId,e7d9d88eb7596ecb66c83bcfd7a554baef7612744a495523f5f8fae90be63bc7,18,18
u01-s004-v003,question,skillId,dfc588577bba59f53f123dae18fe764e687dbb7072a62c7f31b8309c93e6491e,25,25
u01-s004-v003,question,difficulty,fbb7b5bf4ca348eeeebf8cc3660712859a5a1fbf18e83217a57ce203fb51d5c2,5,5
u01-s004-v003,question,type,6bc0f9c4ecb0acbebf1b9f6c816bdd66f4885f67c917d9e141cf893014fba936,2,2
u01-s004-v003,question,visualMode,9c7d54b0bf7a9369d8594201c7b11955514343809d09fbec33966c1fd9794015,9,9
u01-s004-v003,question,sourceScope,a4b669ddb8ef1883391c07a7b633f12eeaeecee7ec37c09eea4931aff6644346,19,19
u01-s004-v003,question,text,3ef0be2f908ca1caec4448ef1318fe7a055c9e6819b0ff06de1a400f4843bd19,22,52
u01-s004-v003,question,choices[0],ac40905dbde7b65b6894d3bfab4f564ecc993f2417874dbdcd821b05e6a5f87e,7,7
u01-s004-v003,question,choices[1],aafb3746cdf1dd2f3ba5eae6b2ed8a46ea408a81aae383e9348d8dce99d79913,7,7
u01-s004-v003,question,choices[2],0dd2c26104d410d0676e2e28c6ad8bd3ddbd652fadd107486946fc65c0eac23f,7,7
u01-s004-v003,question,choices[3],17ea5f6ac7f2355a5aadafc81282593750ee6442b760fa15ae2675b177d1be97,7,7
u01-s004-v003,question,explanation,fe042de589d6d15948f834297b49bd8585cb27905d48353d17d29a64274116ff,34,66
u01-s004-v003,question,steps[0],42e3cd0a79555240df286d7028ea5f34958d6329b6a31f20ef38b7631aa1993e,7,19
u01-s004-v003,question,steps[1],9e769b2836042531908fc6343e59f90ab97ed2a67f26201f1caab8a3a8cb2806,8,16
u01-s004-v003,question,steps[2],6b9485a5a329f6ded18155071829d1550e28af42e238f438f036feb3b1f18ae5,13,29
u01-s004-v003,question,optionAnalysis[0].choice,ac40905dbde7b65b6894d3bfab4f564ecc993f2417874dbdcd821b05e6a5f87e,7,7
u01-s004-v003,question,optionAnalysis[0].reason,a2ed2957e5a307d1c7028ba4619afdc13351e0160288b7f350729f57a976bd24,6,18
u01-s004-v003,question,optionAnalysis[1].choice,aafb3746cdf1dd2f3ba5eae6b2ed8a46ea408a81aae383e9348d8dce99d79913,7,7
u01-s004-v003,question,optionAnalysis[1].reason,3ebb5b873ead7dc1f2259db4a819d95b800c9030e4850eab00318be0b3dcb174,9,19
u01-s004-v003,question,optionAnalysis[2].choice,0dd2c26104d410d0676e2e28c6ad8bd3ddbd652fadd107486946fc65c0eac23f,7,7
u01-s004-v003,question,optionAnalysis[2].reason,8a4e5dd639649c8a2b1b2f40e5b94f44a3649d7f1716159ea3f07a3b7241d1af,14,32
u01-s004-v003,question,optionAnalysis[3].choice,17ea5f6ac7f2355a5aadafc81282593750ee6442b760fa15ae2675b177d1be97,7,7
u01-s004-v003,question,optionAnalysis[3].reason,a9cd7e69f719eaa509058d40d236feab6bd687f9919c34cc9a5fe68056297938,8,18
u01-s004-v003,question,commonMistake,98bb3d462842eb03b0a4c9e39adc22048579970176c1f374e62101a41a87f037,15,45
u01-s004-v003,question,concept,aca5097adcf46820e610bdec7c29fbdba1e42de1eec1b6ebba22f768e6aeb9b8,11,33
u01-s004-v003,question,tags[0],fd41540cbdbecb9b5fa7116d27c68e378548ab62ab7c7ca4494730a81ea87667,3,9
u01-s004-v003,question,tags[1],301c5c6ef6c8ca5551b1288ce45a13b2398dd0d7b730acc6e873c86fc05365d6,6,18
u01-s004-v003,question,tags[2],fbb7b5bf4ca348eeeebf8cc3660712859a5a1fbf18e83217a57ce203fb51d5c2,5,5
u01-s004-v003,question,estimatedTimeSec,39fa9ec190eee7b6f4dff1100d6343e10918d044c75eac8f9e9a2596173f80c9,2,2
u01-s004-v003,question,prerequisiteSkillIds[0],d4a70ec3bcf253225298fa992ee3b412dd1d434e795e1d5789a615cfe5b0b7b3,28,28
u01-s004-v003,question,authoringIntent,aaa9af56295b674b09009610b834c7442750931c6a09eee96ae9cda1c364f9cb,9,25
u01-s004-v003,question,reviewStatus,ec809598e2f7fcc69fad54c9cd045bba62b4a0dc7c0ff90d4efdc3788c9ad8fb,22,22
u01-s004-v003,question,contentSha256,c78af18c2f3ad5be3c83c7d124a05f81f257f5b92eb69af19363836a804b858e,64,64
u01-s004-v003,question,contentAuthority,ed40f75ffe3d6ad4e71f6e7919d063410490de360edb425965eccd605ca9d79e,25,25
u01-s004-v004,question,questionId,b6c90d4f9d07c21d9d00323529c370874244149c1396d0d540b14abad6ca639d,13,13
u01-s004-v004,question,unitId,2055254ee30aaae13b777732834c89d7f799015d3af13b62fe05aeef8c3e0eaa,3,3
u01-s004-v004,question,topicId,e7d9d88eb7596ecb66c83bcfd7a554baef7612744a495523f5f8fae90be63bc7,18,18
u01-s004-v004,question,skillId,dfc588577bba59f53f123dae18fe764e687dbb7072a62c7f31b8309c93e6491e,25,25
u01-s004-v004,question,difficulty,fe6d3468cf5c74d8ec2a95b40f2e05338c37a4202f8fad692d2b64a9cf9b468a,8,8
u01-s004-v004,question,type,6bc0f9c4ecb0acbebf1b9f6c816bdd66f4885f67c917d9e141cf893014fba936,2,2
u01-s004-v004,question,visualMode,9c7d54b0bf7a9369d8594201c7b11955514343809d09fbec33966c1fd9794015,9,9
u01-s004-v004,question,sourceScope,a4b669ddb8ef1883391c07a7b633f12eeaeecee7ec37c09eea4931aff6644346,19,19
u01-s004-v004,question,text,3b520152f0d6b28f1a99168fe43b49321a8d0a88d102374ed1f2cf801d2ca85f,24,56
u01-s004-v004,question,choices[0],023b20463a8bf69f24c1aef83590e4019e32d37df006ce13c7c1e93a155842cf,9,9
u01-s004-v004,question,choices[1],d393913868fb83615642b96fa56a451195083a451a5f88e8a43480a061a8b374,9,9
u01-s004-v004,question,choices[2],9c7d3abfb151067186a95a0c50911767c06f56c622cc465581f5eaab660dfe58,9,9
u01-s004-v004,question,choices[3],18576ebd24730efca43e3fba2d6c9f15b343b640adf94838b37cf083467b289f,9,9
u01-s004-v004,question,explanation,611bbf04a98f46447bd86089393a1312b70e5430badfb2c10e65a8d33fead0de,24,52
u01-s004-v004,question,steps[0],6572ff13e59df6711049dde9480fc2554e046bc96e739e87643295599f30b7e1,12,32
u01-s004-v004,question,steps[1],04085edf711b25fa76c4dd7235117fcd6342cff39bcc16771046a98383745d7c,8,20
u01-s004-v004,question,steps[2],bcde3de280aa9cd694e7610a34d66cd4b53b3b16edfc70703d6a7a0546f99c9e,12,18
u01-s004-v004,question,optionAnalysis[0].choice,023b20463a8bf69f24c1aef83590e4019e32d37df006ce13c7c1e93a155842cf,9,9
u01-s004-v004,question,optionAnalysis[0].reason,6ae3a59db59f0166310367a849c9070188d8990a9a66bf7e1d7ae98823aea340,5,15
u01-s004-v004,question,optionAnalysis[1].choice,d393913868fb83615642b96fa56a451195083a451a5f88e8a43480a061a8b374,9,9
u01-s004-v004,question,optionAnalysis[1].reason,daa4b9cf7707a8c30dff84ef19d9759b94e89b877618375a525261b7bc0d8085,7,21
u01-s004-v004,question,optionAnalysis[2].choice,9c7d3abfb151067186a95a0c50911767c06f56c622cc465581f5eaab660dfe58,9,9
u01-s004-v004,question,optionAnalysis[2].reason,757b88afa27e2e050c2a46f0ba414072b8f220f9f6c33d6087501bc674492272,8,18
u01-s004-v004,question,optionAnalysis[3].choice,18576ebd24730efca43e3fba2d6c9f15b343b640adf94838b37cf083467b289f,9,9
u01-s004-v004,question,optionAnalysis[3].reason,f977e47070a263870a1013cbcddadf783484e42651432f9de7996546a03a22d9,17,33
u01-s004-v004,question,commonMistake,8e5fba9403501a0eeea63b4f1e6a7b2ad9efef424d371b700b8631e2c60c80a5,11,27
u01-s004-v004,question,concept,91bc783f481889a64235b313461fce7420977ae82a0b8410809825e43da53efc,12,36
u01-s004-v004,question,tags[0],fd41540cbdbecb9b5fa7116d27c68e378548ab62ab7c7ca4494730a81ea87667,3,9
u01-s004-v004,question,tags[1],301c5c6ef6c8ca5551b1288ce45a13b2398dd0d7b730acc6e873c86fc05365d6,6,18
u01-s004-v004,question,tags[2],fe6d3468cf5c74d8ec2a95b40f2e05338c37a4202f8fad692d2b64a9cf9b468a,8,8
u01-s004-v004,question,estimatedTimeSec,39fa9ec190eee7b6f4dff1100d6343e10918d044c75eac8f9e9a2596173f80c9,2,2
u01-s004-v004,question,prerequisiteSkillIds[0],d4a70ec3bcf253225298fa992ee3b412dd1d434e795e1d5789a615cfe5b0b7b3,28,28
u01-s004-v004,question,authoringIntent,1c04a0c23325f91e4e2f56b8c1baf42993a8ade2733ba1291997dbe19bf92731,9,25
u01-s004-v004,question,reviewStatus,ec809598e2f7fcc69fad54c9cd045bba62b4a0dc7c0ff90d4efdc3788c9ad8fb,22,22
u01-s004-v004,question,contentSha256,c3f0d9b5454e363205b48c567f3edd7dcbb4630fb31f661a542f973b1f831ea6,64,64
u01-s004-v004,question,contentAuthority,ed40f75ffe3d6ad4e71f6e7919d063410490de360edb425965eccd605ca9d79e,25,25
u01-s004-v005,question,questionId,1a116702abfab5951200e750e7f2ae667a2a00547f6a76212d046fa8bd63a5dd,13,13
u01-s004-v005,question,unitId,2055254ee30aaae13b777732834c89d7f799015d3af13b62fe05aeef8c3e0eaa,3,3
u01-s004-v005,question,topicId,e7d9d88eb7596ecb66c83bcfd7a554baef7612744a495523f5f8fae90be63bc7,18,18
u01-s004-v005,question,skillId,dfc588577bba59f53f123dae18fe764e687dbb7072a62c7f31b8309c93e6491e,25,25
u01-s004-v005,question,difficulty,fe6d3468cf5c74d8ec2a95b40f2e05338c37a4202f8fad692d2b64a9cf9b468a,8,8
u01-s004-v005,question,type,6bc0f9c4ecb0acbebf1b9f6c816bdd66f4885f67c917d9e141cf893014fba936,2,2
u01-s004-v005,question,visualMode,acdb1373d1761939cb5daa3332223298529581464a90afae39927e7aef8edd46,3,3
u01-s004-v005,question,figureId,415e6e81ab591aa078d75205a5b02ba285307993f227be01133ccfc834700ef0,17,17
u01-s004-v005,question,sourceScope,a4b669ddb8ef1883391c07a7b633f12eeaeecee7ec37c09eea4931aff6644346,19,19
u01-s004-v005,question,text,3b152e516f3cb72563518b9c1849916bdd95c33851c97e4d1e8cbd46d2b383fe,15,37
u01-s004-v005,question,choices[0],10352199f374dff25101d12b2f1ef47801309aee34340669d6d5d7cbfd44de8c,3,3
u01-s004-v005,question,choices[1],647fcefd96ba10dc5fbf96e12bb6e094732615597b203042044855dcf4e807ec,3,3
